Name;SMILES
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C][C]=N1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	="
7996;"C(F)(F)(C1=[C][C]=[C]C(=C1F)N[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=C1F)N[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=C(C(=[C][C]=[C]1)N[C]1[C]N[C]1)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=C1F)N[C]1[C]N[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=C(C(=[C][C]=[C]1)N[C]1[C]N[C]1)F)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=C(C(=[C][C]=[C]1)N[C]1[C]N[C]1)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=C(C(=[C][C]=[C]1)N[C]1[C]N[C]1)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=C(C(=[C][C]=[C]1)N[C]1[C]N[C]1)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=C(C(=[C][C]=[C]1)N[C]1[C]N[C]1)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	="
1936;"C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=NC(=[C]1)C1=N[C]=[C][C]=[C]1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=N[C]=[C][C]=[C]1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=N[C]=[C][C]=[C]1	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1	="
4748;"C(=O)(N[C]C1=[C][C]=C([C]=[C]1)[C]NC1=N[C]=[C][C]=N1)C1=[C]Nc2nc(N)[nH]c(=O)c12	=
C(=O)(N[C]C1=[C][C]=C([C]=[C]1)[C]NC1=N[C]=[C][C]=N1)C1=[C]Nc2nc(N)[nH]c(=O)c12	=
C(=O)(N[C]C1=[C][C]=C([C]=[C]1)[C]NC1=N[C]=[C][C]=N1)C1=[C]Nc2nc(N)[nH]c(=O)c12	=
C(=O)(N[C]C1=[C][C]=C([C]=[C]1)[C]NC1=N[C]=[C][C]=N1)C1=[C]Nc2nc(N)[nH]c(=O)c12	=
C(=O)(N[C]C1=[C][C]=C([C]=[C]1)[C]NC1=N[C]=[C][C]=N1)C1=[C]Nc2nc(N)[nH]c(=O)c12	=
C(=O)(N[C]C1=[C][C]=C([C]=[C]1)[C]NC1=N[C]=[C][C]=N1)C1=[C]Nc2nc(N)[nH]c(=O)c12	=
C(=O)(N[C]C1=[C][C]=C([C]=[C]1)[C]NC1=N[C]=[C][C]=N1)C1=[C]Nc2nc(N)[nH]c(=O)c12	=
C(=O)(N[C]C1=[C][C]=C([C]=[C]1)[C]NC1=N[C]=[C][C]=N1)C1=[C]Nc2nc(N)[nH]c(=O)c12	="
393;"C1(=N[C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C][C]1[C][C][C]([C][C]1)N	=
C1(=[C][C]=C([C]=N1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C][C]1[C][C][C]([C][C]1)N	=
C1(=[C][C]=C([C]=N1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C][C]1[C][C][C]([C][C]1)N	=
C1(=[C][C]=C([C]=N1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C][C]1[C][C][C]([C][C]1)N	=
C1(=[C][C]=C([C]=N1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C][C]1[C][C][C]([C][C]1)N	=
C1(=[C][C]=C([C]=N1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C][C]1[C][C][C]([C][C]1)N	=
C1(=[C][C]=C([C]=N1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C][C]1[C][C][C]([C][C]1)N	=
C1(=[C][C]=C([C]=N1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C][C]1[C][C][C]([C][C]1)N	=
C1(=N[C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C][C]1[C][C][C]([C][C]1)N	="
7456;"[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C][C]N1)NC1=[C][C]=C([C]=C1F)C(=O)N	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C][C]N1)NC1=C(F)[C]=C([C]=[C]1)C(=O)N	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C][C]N1)NC1=[C][C]=C([C]=C1F)C(=O)N	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]N1)NC1=[C][C]=C([C]=C1F)C(=O)N	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C][C]N1)NC1=[C][C]=C([C]=C1F)C(=O)N	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]N1)NC1=[C][C]=C([C]=C1F)C(=O)N	=
[C](C(F)(F)C1=[C][C]=[C]C(=[C]1)O[C]1[C][C]N1)NC1=[C][C]=C([C]=C1F)C(=O)N	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]N1)NC1=C(F)[C]=C([C]=[C]1)C(=O)N	=
[C](C(F)(F)C1=[C]C(=[C][C]=[C]1)O[C]1[C][C]N1)NC1=[C][C]=C([C]=C1F)C(=O)N	="
4724;"[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C][C]=[C]1)F	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C][C]=[C]1)F	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]C(=[C]1)F	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]C(=[C]1)F	="
7134;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=C([C]=[C]1)C(F)(F)F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=C([C]=[C]1)C(F)(F)F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=C([C]=[C]1)C(F)(F)F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=C([C]=N1)C(F)(F)F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=C([C]=N1)C(F)(F)F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C([C]=N1)C(F)(F)F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C([C]=N1)C(F)(F)F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=C([C]=[C]1)C(F)(F)F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=C([C]=[C]1)C(F)(F)F)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	="
8810;"[C](NC1=N[C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]C(=[C]1)F)N1[C][C]O[C][C]1	=
[C](NC1=N[C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]C(=[C]1)N1[C][C]O[C][C]1)F	=
[C](NC1=N[C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]C(=[C]1)N1[C][C]O[C][C]1)F	=
[C](NC1=N[C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]C(=[C]1)F)N1[C][C]O[C][C]1	=
[C](NC1=N[C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]C(=[C]1)N1[C][C]O[C][C]1)F	=
[C](NC1=N[C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]C(=[C]1)F)N1[C][C]O[C][C]1	=
[C](NC1=N[C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]C(=[C]1)N1[C][C]O[C][C]1)F	=
[C](NC1=N[C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]C(=[C]1)F)N1[C][C]O[C][C]1	=
[C](NC1=N[C]=C([C]=N1)C(=O)N)C1=[C]C(=[C]C(=[C]1)F)N1[C][C]O[C][C]1	="
6238;"C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)O[C])NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)O[C])NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)O[C])NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)O[C])NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)O[C])NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)O[C])NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)O[C])NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)O[C])NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)O[C])NC1=[C][C]=C([C]=[C]1)C(=O)N	="
2364;"C(F)(F)(C1=N[C]=[C]C(=[C]1)C1=[C]N=C([C]=[C]1)C(=O)O)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=N[C]=[C]C(=[C]1)C1=[C][C]=C(N=[C]1)C(=O)O)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=N[C]=[C]C(=[C]1)C1=[C][C]=C(N=[C]1)C(=O)O)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=N1)C1=[C][C]=C(N=[C]1)C(=O)O)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=N1)C1=[C]N=C([C]=[C]1)C(=O)O)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=N[C]=[C]C(=[C]1)C1=[C][C]=C(N=[C]1)C(=O)O)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=N1)C1=[C][C]=C(N=[C]1)C(=O)O)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=N1)C1=[C][C]=C(N=[C]1)C(=O)O)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=N[C]=[C]C(=[C]1)C1=[C][C]=C(N=[C]1)C(=O)O)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	="
7926;"C(F)(F)(C1=C([C]=[C]C(=[C]1)C1=N[C]=[C][C]=[C]1)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)C1=[C][C]=[C][C]=N1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)C1=[C][C]=[C][C]=N1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)C1=N[C]=[C][C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=C([C]=[C]C(=[C]1)C1=[C][C]=[C][C]=N1)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)C1=[C][C]=[C][C]=N1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)C1=[C][C]=[C][C]=N1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)C1=N[C]=[C][C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=C1F)C1=N[C]=[C][C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	="
4810;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)NC1=NN[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)NC1=NN[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)NC1=NN[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)NC1=NN[C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)NC1=NN[C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)NC1=NN[C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)NC1=NN[C]=[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)NC1=NN[C]=[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	="
524;"[C](C1=[C]C(=[C]N=[C]1)C1=[C][C]=NC(=[C]1)N)NC1=N[C]=C([C]=C1F)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C][C]=NC(=[C]1)N)NC1=N[C]=C([C]=C1F)C(=O)N	=
[C](C1=[C]N=[C]C(=[C]1)C1=[C][C]=NC(=[C]1)N)NC1=N[C]=C([C]=C1F)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C][C]=NC(=[C]1)N)NC1=C(F)[C]=C([C]=N1)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C]C(=N[C]=[C]1)N)NC1=N[C]=C([C]=C1F)C(=O)N	=
[C](C1=[C]N=[C]C(=[C]1)C1=[C]C(=N[C]=[C]1)N)NC1=C(F)[C]=C([C]=N1)C(=O)N	=
[C](C1=[C]N=[C]C(=[C]1)C1=[C]C(=N[C]=[C]1)N)NC1=N[C]=C([C]=C1F)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C]C(=N[C]=[C]1)N)NC1=C(F)[C]=C([C]=N1)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C][C]=NC(=[C]1)N)NC1=N[C]=C([C]=C1F)C(=O)N	="
4780;"C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C][C]=N1)[C]C1=[C][C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1)[C]C1=[C][C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1)[C]C1=N[C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1)[C]C1=[C][C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C][C]=N1)[C]C1=N[C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1)[C]C1=N[C]=C([C]=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=N[C]=[C][C]=N1)[C]C1=[C][C]=C([C]=N1)C(=O)N	="
3278;"C1(=[C]C(=[C]C(=[C]1)F)C1=[C][C]=NC(=[C]1)N)[C]NC1=N[C]=C(N=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)F)C1=[C]C(=N[C]=[C]1)N)[C]NC1=N[C]=C(N=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)C1=[C]C(=N[C]=[C]1)N)F)[C]NC1=N[C]=C(N=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)C1=[C][C]=NC(=[C]1)N)F)[C]NC1=N[C]=C(N=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)F)C1=[C]C(=N[C]=[C]1)N)[C]NC1=[C]N=C([C]=N1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)F)C1=[C]C(=N[C]=[C]1)N)[C]NC1=[C]N=C([C]=N1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)C1=[C]C(=N[C]=[C]1)N)F)[C]NC1=N[C]=C(N=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)F)C1=[C]C(=N[C]=[C]1)N)[C]NC1=[C]N=C([C]=N1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)C1=[C][C]=NC(=[C]1)N)F)[C]NC1=N[C]=C(N=[C]1)C(=O)N	="
5716;"C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=C([C]=[C]1)Cl)C(F)(F)F)NC1=N[C]=C([C]=C1[C])C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=C(Cl)C(=[C]1)C(F)(F)F)NC1=N[C]=C([C]=C1[C])C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=C([C]=[C]1)Cl)C(F)(F)F)NC1=N[C]=C([C]=C1[C])C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C(Cl)C(=[C]1)C(F)(F)F)NC1=N[C]=C([C]=C1[C])C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=C([C]=[C]1)Cl)C(F)(F)F)NC1=C([C])[C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=C([C]=[C]1)Cl)C(F)(F)F)NC1=N[C]=C([C]=C1[C])C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=C([C]=[C]1)Cl)C(F)(F)F)NC1=C([C])[C]=C([C]=N1)C(=O)N	=
C1([C][C]1)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=C(Cl)C(=[C]1)C(F)(F)F)NC1=N[C]=C([C]=C1[C])C(=O)N	=
C1([C][C]1)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C(Cl)C(=[C]1)C(F)(F)F)NC1=N[C]=C([C]=C1[C])C(=O)N	="
4074;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C][C]=[C]1)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C][C]=[C]1)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C][C]=N1)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=[C][C]=N1)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C][C]=N1)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C][C]=[C]1)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=N[C]=[C][C]=[C]1)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C][C]=N1)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C][C]=N1)[C]OC1=N[C]=C([C]=[C]1)C(=O)N	="
3820;"C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C]N=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C]N=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C][C]=C(N=[C]1)C(=O)N	="
6160;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)N[C]1[C]O[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]O[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)N[C]1[C]O[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]O[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]O[C]1)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]O[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]O[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]O[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]O[C]1)[C]NC1=[C][C]=C([C]=N1)C(=O)N	="
670;"[C](C(F)(F)C1=[C]C(=[C]C(=[C]1)O[C]1[C][C][C]1)F)NC1=[C][C]=C([C]=C1F)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C]C(=[C]1)O[C]1[C][C][C]1)F)NC1=C(F)[C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C]C(=[C]1)F)O[C]1[C][C][C]1)NC1=[C][C]=C([C]=C1F)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C]C(=[C]1)F)O[C]1[C][C][C]1)NC1=C(F)[C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C]C(=[C]1)F)O[C]1[C][C][C]1)NC1=[C][C]=C([C]=C1F)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C]C(=[C]1)F)O[C]1[C][C][C]1)NC1=C(F)[C]=C([C]=[C]1)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C]C(=[C]1)O[C]1[C][C][C]1)F)NC1=[C][C]=C([C]=C1F)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C]C(=[C]1)F)O[C]1[C][C][C]1)NC1=[C][C]=C([C]=C1F)C(=O)NO	=
[C](C(F)(F)C1=[C]C(=[C]C(=[C]1)F)O[C]1[C][C][C]1)NC1=[C][C]=C([C]=C1F)C(=O)NO	="
5908;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)N[C]1[C][C]O1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)N[C]1[C][C]O1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
